E/N (Td)        Mean energy (eV)
4.478127e+00 2.257758e-14
5.114114e+00 2.413599e-14
5.840424e+00 2.563686e-14
6.669885e+00 2.701769e-14
7.617147e+00 2.829634e-14
8.698939e+00 2.941279e-14
9.934369e+00 3.043252e-14
1.134525e+01 3.133105e-14
1.295652e+01 3.212290e-14
1.479661e+01 3.283966e-14
1.689803e+01 3.348410e-14
1.929790e+01 3.408750e-14
2.203861e+01 3.466725e-14
2.516855e+01 3.522946e-14
2.874300e+01 3.582306e-14
3.282510e+01 3.647768e-14
3.748694e+01 3.725052e-14
4.281087e+01 3.831018e-14
4.889090e+01 3.983010e-14
5.583441e+01 4.205785e-14
6.376406e+01 4.534227e-14
7.281987e+01 4.991891e-14
8.316180e+01 5.585613e-14
9.497250e+01 6.304941e-14
1.084606e+02 7.097747e-14
1.238642e+02 7.936793e-14
1.414555e+02 8.774467e-14
1.615451e+02 9.599156e-14
1.844878e+02 1.038420e-13
2.106889e+02 1.113987e-13
2.406111e+02 1.186426e-13
2.747829e+02 1.255649e-13
3.138077e+02 1.322373e-13
3.583749e+02 1.386615e-13
4.092716e+02 1.448378e-13
4.673966e+02 1.507396e-13
5.337766e+02 1.563307e-13
6.095840e+02 1.615125e-13
6.961575e+02 1.662419e-13
7.950263e+02 1.704632e-13
9.079365e+02 1.741288e-13
1.036882e+03 1.771387e-13
1.184141e+03 1.794219e-13
1.352314e+03 1.809268e-13
1.544370e+03 1.815809e-13
1.763703e+03 1.813481e-13
2.014185e+03 1.802184e-13
2.300241e+03 1.781668e-13
2.626923e+03 1.752181e-13
3.000000e+03 1.714077e-13


C00002  {NO -> None} ELASTIC 0eV
E/N (Td)        Rate coefficient (m3/s)
1.000000e-08 4.500278e-15
1.142021e-08 4.500278e-15
1.304211e-08 4.500278e-15
1.489436e-08 4.500278e-15
1.700967e-08 4.500278e-15
1.942540e-08 4.500278e-15
2.218420e-08 4.500278e-15
2.533482e-08 4.500278e-15
2.893289e-08 4.500278e-15
3.304196e-08 4.500278e-15
3.773460e-08 4.500278e-15
4.309370e-08 4.500278e-15
4.921389e-08 4.500278e-15
5.620328e-08 4.500278e-15
6.418531e-08 4.500278e-15
7.330096e-08 4.500278e-15
8.371121e-08 4.500278e-15
9.559993e-08 4.500278e-15
1.091771e-07 4.500278e-15
1.246825e-07 4.500278e-15
1.423900e-07 4.500278e-15
1.626123e-07 4.500278e-15
1.857067e-07 4.500278e-15
2.120808e-07 4.500278e-15
2.422007e-07 4.500278e-15
2.765982e-07 4.500278e-15
3.158809e-07 4.500278e-15
3.607425e-07 4.500278e-15
4.119754e-07 4.500278e-15
4.704845e-07 4.500278e-15
5.373030e-07 4.500278e-15
6.136112e-07 4.500278e-15
7.007567e-07 4.500278e-15
8.002786e-07 4.500278e-15
9.139347e-07 4.500278e-15
1.043732e-06 4.500278e-15
1.191964e-06 4.500278e-15
1.361248e-06 4.500279e-15
1.554573e-06 4.500279e-15
1.775354e-06 4.500280e-15
2.027492e-06 4.500280e-15
2.315437e-06 4.500281e-15
2.644277e-06 4.500282e-15
3.019819e-06 4.500283e-15
3.448696e-06 4.500285e-15
3.938483e-06 4.500288e-15
4.497829e-06 4.500291e-15
5.136613e-06 4.500295e-15
5.866119e-06 4.500300e-15
6.699229e-06 4.500306e-15
7.650658e-06 4.500315e-15
8.737210e-06 4.500327e-15
9.978075e-06 4.500342e-15
1.139517e-05 4.500361e-15
1.301352e-05 4.500386e-15
1.486171e-05 4.500419e-15
1.697238e-05 4.500462e-15
1.938281e-05 4.500519e-15
2.213557e-05 4.500591e-15
2.527927e-05 4.500686e-15
